,screenName,text,favorited,favoriteCount,replyToSN,Tweet Datetime,truncated,replyToSID,id.x,replyToUID,statusSource,retweetCount,isRetweet,retweeted,longitude,latitude,description,statusesCount,followersCount,favoritesCount,friendsCount,url,name,created.y,protected,verified,location,lang,id.y,listedCount,followRequestSent,profileImageUrl,,Gender
32,aakash_beast786,"@ViCustomerCare @DisneyplusHSVIP Ans 4) Jofra Archer

#FanOfTheMatch #RRvPBKS #IPL2021
@ViCustomerCare 

Join guys… https://t.co/eRayiFUPvK",FALSE,0,ViCustomerCare,12-04-2021 18:54,TRUE,1.38162E+18,1.38168E+18,1.28764E+18,Twitter for Android,0,FALSE,FALSE,NA,NA,"My dream is to become a cricketer, but by looking at the crime in my country, wanted to become an IAS officer.... Have the guts & hope to achieve my goals...",57358,1066,76720,3079,NA,Aakash Chaurasia #WorkForDoctors,09-05-2015 12:18,FALSE,FALSE,Bihar,NA,3189794851,2,FALSE,http://pbs.twimg.com/profile_images/1337291658052833280/Fohem1LA_normal.jpg,,Male
33,aakash_beast786,"@ViCustomerCare @DisneyplusHSVIP Ans 8) Sam Curran

#FanOfTheMatch #RRvPBKS #IPL2021
@ViCustomerCare 

Join guys… https://t.co/wrRntoG7mj",FALSE,0,ViCustomerCare,12-04-2021 18:57,TRUE,1.38163E+18,1.38168E+18,1.28764E+18,Twitter for Android,0,FALSE,FALSE,NA,NA,"My dream is to become a cricketer, but by looking at the crime in my country, wanted to become an IAS officer.... Have the guts & hope to achieve my goals...",57358,1066,76720,3079,NA,Aakash Chaurasia #WorkForDoctors,09-05-2015 12:18,FALSE,FALSE,Bihar,NA,3189794851,2,FALSE,http://pbs.twimg.com/profile_images/1337291658052833280/Fohem1LA_normal.jpg,,Male
34,aakash_beast786,"@ViCustomerCare @DisneyplusHSVIP Ans 17) 18th Over

#FanOfTheMatch #RRvPBKS #IPL2021
@ViCustomerCare 

Join guys… https://t.co/Eftqsa2Dnt",FALSE,0,ViCustomerCare,12-04-2021 19:02,TRUE,1.38166E+18,1.38168E+18,1.28764E+18,Twitter for Android,0,FALSE,FALSE,NA,NA,"My dream is to become a cricketer, but by looking at the crime in my country, wanted to become an IAS officer.... Have the guts & hope to achieve my goals...",57358,1066,76720,3079,NA,Aakash Chaurasia #WorkForDoctors,09-05-2015 12:18,FALSE,FALSE,Bihar,NA,3189794851,2,FALSE,http://pbs.twimg.com/profile_images/1337291658052833280/Fohem1LA_normal.jpg,,Male
35,aakash_beast786,"@ViCustomerCare @DisneyplusHSVIP Ans 12) Deepak Hooda

#FanOfTheMatch #RRvPBKS #IPL2021
@ViCustomerCare 

Join guys… https://t.co/cdqJyr4zzt",FALSE,0,ViCustomerCare,12-04-2021 19:00,TRUE,1.38165E+18,1.38168E+18,1.28764E+18,Twitter for Android,0,FALSE,FALSE,NA,NA,"My dream is to become a cricketer, but by looking at the crime in my country, wanted to become an IAS officer.... Have the guts & hope to achieve my goals...",57358,1066,76720,3079,NA,Aakash Chaurasia #WorkForDoctors,09-05-2015 12:18,FALSE,FALSE,Bihar,NA,3189794851,2,FALSE,http://pbs.twimg.com/profile_images/1337291658052833280/Fohem1LA_normal.jpg,,Male
36,aakash_beast786,"@ViCustomerCare @DisneyplusHSVIP Ans 9) 1 Run

#FanOfTheMatch #RRvPBKS #IPL2021
@ViCustomerCare 

Join guys… https://t.co/8l4l42EyWo",FALSE,0,ViCustomerCare,12-04-2021 18:58,TRUE,1.38163E+18,1.38168E+18,1.28764E+18,Twitter for Android,0,FALSE,FALSE,NA,NA,"My dream is to become a cricketer, but by looking at the crime in my country, wanted to become an IAS officer.... Have the guts & hope to achieve my goals...",57358,1066,76720,3079,NA,Aakash Chaurasia #WorkForDoctors,09-05-2015 12:18,FALSE,FALSE,Bihar,NA,3189794851,2,FALSE,http://pbs.twimg.com/profile_images/1337291658052833280/Fohem1LA_normal.jpg,,Male
37,aakash_beast786,"@ViCustomerCare @DisneyplusHSVIP Ans 14) 8 Bowler's

#FanOfTheMatch #RRvPBKS #IPL2021
@ViCustomerCare 

Join guys… https://t.co/UldSAURM4u",FALSE,0,ViCustomerCare,12-04-2021 19:01,TRUE,1.38165E+18,1.38168E+18,1.28764E+18,Twitter for Android,0,FALSE,FALSE,NA,NA,"My dream is to become a cricketer, but by looking at the crime in my country, wanted to become an IAS officer.... Have the guts & hope to achieve my goals...",57358,1066,76720,3079,NA,Aakash Chaurasia #WorkForDoctors,09-05-2015 12:18,FALSE,FALSE,Bihar,NA,3189794851,2,FALSE,http://pbs.twimg.com/profile_images/1337291658052833280/Fohem1LA_normal.jpg,,Male
38,aakash_beast786,"@ViCustomerCare @DisneyplusHSVIP Ans 19) 3 Singles

#FanOfTheMatch #RRvPBKS #IPL2021
@ViCustomerCare 

Join guys… https://t.co/eFP6ert3cR",FALSE,1,ViCustomerCare,12-04-2021 19:05,TRUE,1.38168E+18,1.38168E+18,1.28764E+18,Twitter for Android,0,FALSE,FALSE,NA,NA,"My dream is to become a cricketer, but by looking at the crime in my country, wanted to become an IAS officer.... Have the guts & hope to achieve my goals...",57358,1066,76720,3079,NA,Aakash Chaurasia #WorkForDoctors,09-05-2015 12:18,FALSE,FALSE,Bihar,NA,3189794851,2,FALSE,http://pbs.twimg.com/profile_images/1337291658052833280/Fohem1LA_normal.jpg,,Male
39,aakash_beast786,"@ViCustomerCare @DisneyplusHSVIP Ans 1) 3 All-rounders

#FanOfTheMatch #RRvPBKS #IPL2021
@ViCustomerCare 

Join guy… https://t.co/3UPlWgtQVw",FALSE,1,ViCustomerCare,12-04-2021 18:50,TRUE,1.38161E+18,1.38168E+18,1.28764E+18,Twitter for Android,0,FALSE,FALSE,NA,NA,"My dream is to become a cricketer, but by looking at the crime in my country, wanted to become an IAS officer.... Have the guts & hope to achieve my goals...",57358,1066,76720,3079,NA,Aakash Chaurasia #WorkForDoctors,09-05-2015 12:18,FALSE,FALSE,Bihar,NA,3189794851,2,FALSE,http://pbs.twimg.com/profile_images/1337291658052833280/Fohem1LA_normal.jpg,,Male
40,aakash_beast786,"@ViCustomerCare @DisneyplusHSVIP Ans 15) Riyan Parag

#FanOfTheMatch #RRvPBKS #IPL2021
@ViCustomerCare 

Join guys… https://t.co/IXksvk2nAM",FALSE,0,ViCustomerCare,12-04-2021 19:02,TRUE,1.38165E+18,1.38168E+18,1.28764E+18,Twitter for Android,0,FALSE,FALSE,NA,NA,"My dream is to become a cricketer, but by looking at the crime in my country, wanted to become an IAS officer.... Have the guts & hope to achieve my goals...",57358,1066,76720,3079,NA,Aakash Chaurasia #WorkForDoctors,09-05-2015 12:18,FALSE,FALSE,Bihar,NA,3189794851,2,FALSE,http://pbs.twimg.com/profile_images/1337291658052833280/Fohem1LA_normal.jpg,,Male
41,aakash_beast786,"@ViCustomerCare @DisneyplusHSVIP Ans 6) 5th Over

#FanOfTheMatch #RRvPBKS #IPL2021
@ViCustomerCare 

Join guys… https://t.co/JW1Qqx028u",FALSE,1,ViCustomerCare,12-04-2021 18:55,TRUE,1.38162E+18,1.38168E+18,1.28764E+18,Twitter for Android,0,FALSE,FALSE,NA,NA,"My dream is to become a cricketer, but by looking at the crime in my country, wanted to become an IAS officer.... Have the guts & hope to achieve my goals...",57358,1066,76720,3079,NA,Aakash Chaurasia #WorkForDoctors,09-05-2015 12:18,FALSE,FALSE,Bihar,NA,3189794851,2,FALSE,http://pbs.twimg.com/profile_images/1337291658052833280/Fohem1LA_normal.jpg,,Male
42,aakash_beast786,"@ViCustomerCare @DisneyplusHSVIP Ans 10) Chris Gayle

#FanOfTheMatch #RRvPBKS #IPL2021
@ViCustomerCare 

Join guys… https://t.co/kXuaGqialw",FALSE,0,ViCustomerCare,12-04-2021 18:58,TRUE,1.38163E+18,1.38168E+18,1.28764E+18,Twitter for Android,0,FALSE,FALSE,NA,NA,"My dream is to become a cricketer, but by looking at the crime in my country, wanted to become an IAS officer.... Have the guts & hope to achieve my goals...",57358,1066,76720,3079,NA,Aakash Chaurasia #WorkForDoctors,09-05-2015 12:18,FALSE,FALSE,Bihar,NA,3189794851,2,FALSE,http://pbs.twimg.com/profile_images/1337291658052833280/Fohem1LA_normal.jpg,,Male
43,aakash_beast786,"@ViCustomerCare @DisneyplusHSVIP Ans 2) 21 Matches

#FanOfTheMatch #RRvPBKS #IPL2021
@ViCustomerCare 

Join guys… https://t.co/FxcyGRmwvE",FALSE,0,ViCustomerCare,12-04-2021 18:51,TRUE,1.38161E+18,1.38168E+18,1.28764E+18,Twitter for Android,0,FALSE,FALSE,NA,NA,"My dream is to become a cricketer, but by looking at the crime in my country, wanted to become an IAS officer.... Have the guts & hope to achieve my goals...",57358,1066,76720,3079,NA,Aakash Chaurasia #WorkForDoctors,09-05-2015 12:18,FALSE,FALSE,Bihar,NA,3189794851,2,FALSE,http://pbs.twimg.com/profile_images/1337291658052833280/Fohem1LA_normal.jpg,,Male
44,aakash_beast786,"@ViCustomerCare @DisneyplusHSVIP Ans 5) Jos Buttler

#FanOfTheMatch #RRvPBKS #IPL2021
@ViCustomerCare 

Join guys… https://t.co/0BEpkNCqGj",FALSE,0,ViCustomerCare,12-04-2021 18:55,TRUE,1.38162E+18,1.38168E+18,1.28764E+18,Twitter for Android,0,FALSE,FALSE,NA,NA,"My dream is to become a cricketer, but by looking at the crime in my country, wanted to become an IAS officer.... Have the guts & hope to achieve my goals...",57358,1066,76720,3079,NA,Aakash Chaurasia #WorkForDoctors,09-05-2015 12:18,FALSE,FALSE,Bihar,NA,3189794851,2,FALSE,http://pbs.twimg.com/profile_images/1337291658052833280/Fohem1LA_normal.jpg,,Male
45,aakash_beast786,"@ViCustomerCare @DisneyplusHSVIP Ans 7) Ben Stokes

#FanOfTheMatch #RRvPBKS #IPL2021
@ViCustomerCare 

Join guys… https://t.co/iBrgu6YMkz",FALSE,0,ViCustomerCare,12-04-2021 18:57,TRUE,1.38163E+18,1.38168E+18,1.28764E+18,Twitter for Android,0,FALSE,FALSE,NA,NA,"My dream is to become a cricketer, but by looking at the crime in my country, wanted to become an IAS officer.... Have the guts & hope to achieve my goals...",57358,1066,76720,3079,NA,Aakash Chaurasia #WorkForDoctors,09-05-2015 12:18,FALSE,FALSE,Bihar,NA,3189794851,2,FALSE,http://pbs.twimg.com/profile_images/1337291658052833280/Fohem1LA_normal.jpg,,Male
46,aakash_beast786,"@ViCustomerCare @DisneyplusHSVIP Ans 18) Mohammed Shami

#FanOfTheMatch #RRvPBKS #IPL2021
@ViCustomerCare 

Join gu… https://t.co/iRxEGX8HfS",FALSE,0,ViCustomerCare,12-04-2021 19:03,TRUE,1.38166E+18,1.38168E+18,1.28764E+18,Twitter for Android,0,FALSE,FALSE,NA,NA,"My dream is to become a cricketer, but by looking at the crime in my country, wanted to become an IAS officer.... Have the guts & hope to achieve my goals...",57358,1066,76720,3079,NA,Aakash Chaurasia #WorkForDoctors,09-05-2015 12:18,FALSE,FALSE,Bihar,NA,3189794851,2,FALSE,http://pbs.twimg.com/profile_images/1337291658052833280/Fohem1LA_normal.jpg,,Male
47,aakash_beast786,"@ViCustomerCare @DisneyplusHSVIP Ans 13) 13 Sixes 

#FanOfTheMatch #RRvPBKS #IPL2021
@ViCustomerCare 

Join guys… https://t.co/lbs1Ll4Mcr",FALSE,0,ViCustomerCare,12-04-2021 19:00,TRUE,1.38165E+18,1.38168E+18,1.28764E+18,Twitter for Android,0,FALSE,FALSE,NA,NA,"My dream is to become a cricketer, but by looking at the crime in my country, wanted to become an IAS officer.... Have the guts & hope to achieve my goals...",57358,1066,76720,3079,NA,Aakash Chaurasia #WorkForDoctors,09-05-2015 12:18,FALSE,FALSE,Bihar,NA,3189794851,2,FALSE,http://pbs.twimg.com/profile_images/1337291658052833280/Fohem1LA_normal.jpg,,Male
48,aakash_beast786,"@ViCustomerCare Ans 20) 54 Balls 

#FanOfTheMatch #RRvPBKS #IPL2021
@ViCustomerCare 

Join guys
@Ashapanchal8… https://t.co/gKDy7Txvli",FALSE,1,ViCustomerCare,12-04-2021 19:04,TRUE,1.38167E+18,1.38168E+18,1.28764E+18,Twitter for Android,0,FALSE,FALSE,NA,NA,"My dream is to become a cricketer, but by looking at the crime in my country, wanted to become an IAS officer.... Have the guts & hope to achieve my goals...",57358,1066,76720,3079,NA,Aakash Chaurasia #WorkForDoctors,09-05-2015 12:18,FALSE,FALSE,Bihar,NA,3189794851,2,FALSE,http://pbs.twimg.com/profile_images/1337291658052833280/Fohem1LA_normal.jpg,,Male
49,aakash_beast786,"@ViCustomerCare @DisneyplusHSVIP Ans 3) Chris Gayle

#FanOfTheMatch #RRvPBKS #IPL2021
@ViCustomerCare 

Join guys… https://t.co/D0hQv7K0KU",FALSE,0,ViCustomerCare,12-04-2021 18:53,TRUE,1.38161E+18,1.38168E+18,1.28764E+18,Twitter for Android,0,FALSE,FALSE,NA,NA,"My dream is to become a cricketer, but by looking at the crime in my country, wanted to become an IAS officer.... Have the guts & hope to achieve my goals...",57358,1066,76720,3079,NA,Aakash Chaurasia #WorkForDoctors,09-05-2015 12:18,FALSE,FALSE,Bihar,NA,3189794851,2,FALSE,http://pbs.twimg.com/profile_images/1337291658052833280/Fohem1LA_normal.jpg,,Male
50,aakriti0612,"An innings to remember <U+0001F64C>
Top knock! @IamSanjuSamson

P.S - today, #SanjuSamson was the cap of my #Dream11 team<U+0001F60B>
#RRvPBKS #Cricket #IPL2021",FALSE,1,NA,12-04-2021 19:12,FALSE,NA,1.38169E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,"Aspirant to live a life, less ordinary.",893,144,4934,375,NA,Aakriti Singh,05-11-2014 09:45,FALSE,FALSE,Bihar,NA,2890615602,0,FALSE,http://pbs.twimg.com/profile_images/1272798415689154568/qxck7LvG_normal.jpg,,Male
51,aamrinkhan23,"Sanju Samson - what a show 
@IamSanjuSamson
 #IPL2021 #CaptainsKnock #RRvsPK",FALSE,0,NA,12-04-2021 22:40,FALSE,NA,1.38174E+18,NA,Twitter Web App,0,FALSE,FALSE,NA,NA,"Coffee-Drinker, eReader Addict, Wife, Blogger.  I’m very busy and important :P",12,11,11,25,NA,Aamrin Khan,30-03-2021 17:53,FALSE,FALSE,Bihar,NA,1.37696E+18,0,FALSE,http://pbs.twimg.com/profile_images/1376957293292490755/2GzrWlb4_normal.jpg,,Male
52,AapkaArnab,@rajasthanroyals @aapkagourav Great innings by @IamSanjuSamson ! What the loved the most is @klrahul11 went to hug… https://t.co/t7WKEoHo0r,FALSE,1,rajasthanroyals,12-04-2021 19:25,TRUE,1.38167E+18,1.38169E+18,17082958,Twitter for Android,0,FALSE,FALSE,NA,NA,"Indian!!

Bengali!!

AAPian!!

Mohun Bagan runs in the blood!!",1338,333,824,332,NA,Arnab Maitra,06-03-2021 18:15,FALSE,FALSE,Bihar,NA,1.36826E+18,0,FALSE,http://pbs.twimg.com/profile_images/1374313137122385926/ylMGs2rC_normal.jpg,,Male
53,AapkaArnab,"@rajasthanroyals @aapkagourav @PunjabKingsIPL won the match, @rajasthanroyals won the hearts! It's a win win situat… https://t.co/1bHKcN53fJ",FALSE,0,rajasthanroyals,12-04-2021 19:30,TRUE,1.38167E+18,1.38169E+18,17082958,Twitter for Android,0,FALSE,FALSE,NA,NA,"Indian!!

Bengali!!

AAPian!!

Mohun Bagan runs in the blood!!",1338,333,824,332,NA,Arnab Maitra,06-03-2021 18:15,FALSE,FALSE,Bihar,NA,1.36826E+18,0,FALSE,http://pbs.twimg.com/profile_images/1374313137122385926/ylMGs2rC_normal.jpg,,Male
54,AARAV82203113,What a great inning by @ImSanjuSamson Nyce effort in pressure. Really enjoyed the match and enjoying #IPL2021 and c… https://t.co/J2OAW87ISZ,FALSE,0,NA,12-04-2021 19:34,TRUE,NA,1.38169E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,,181,8,185,118,NA,AARAV,05-01-2020 17:27,FALSE,FALSE,Bihar,NA,1.21387E+18,0,FALSE,http://pbs.twimg.com/profile_images/1213874885895655424/0oOyHatw_normal.jpg,,Male
55,AarzooVishnoi,"@ViCustomerCare @DisneyplusHSVIP 3 Singles

#FanOfTheMatch #RRvPBKS #IPL2021",FALSE,0,ViCustomerCare,12-04-2021 19:53,FALSE,1.38168E+18,1.3817E+18,1.28764E+18,Twitter for Android,0,FALSE,FALSE,NA,NA,I'm really a giant cupcake<U+0001F95E>.Afraid of roller coasters and dry ice,6118,163,3846,705,NA,Aarzoo Vishnoi,09-06-2019 05:50,FALSE,FALSE,Bihar,NA,1.1376E+18,0,FALSE,http://pbs.twimg.com/profile_images/1353037820290453504/bagzbA60_normal.jpg,,Male
56,AarzooVishnoi,"@ViCustomerCare @DisneyplusHSVIP Ans 19:-   3 Signals

#FanOfTheMatch       #RRvPBKS 

#IPL2021                 #Vi 

@ViCustomerCare",FALSE,0,ViCustomerCare,12-04-2021 19:53,FALSE,1.38168E+18,1.3817E+18,1.28764E+18,Twitter for Android,0,FALSE,FALSE,NA,NA,I'm really a giant cupcake<U+0001F95E>.Afraid of roller coasters and dry ice,6118,163,3846,705,NA,Aarzoo Vishnoi,09-06-2019 05:50,FALSE,FALSE,Bihar,NA,1.1376E+18,0,FALSE,http://pbs.twimg.com/profile_images/1353037820290453504/bagzbA60_normal.jpg,,Male
57,Aashish81,"When the ball hits the leg, umpire gives out ,then the review thing happens and the decision turns out to be not ou… https://t.co/BNXOhjGhV8",FALSE,0,NA,12-04-2021 18:41,TRUE,NA,1.38168E+18,NA,Twitter Web App,0,FALSE,FALSE,NA,NA,,28,11,87,11,NA,Aashish Neupane,21-09-2013 05:19,FALSE,FALSE,Bihar,NA,1888982942,0,FALSE,http://pbs.twimg.com/profile_images/1260505617015255040/Wrb1AN56_normal.jpg,,Male
58,aasquare2,"When you deny single to a person who was sold at 16.25 crore<U+0001F644><U+0001F915>
@Tipo_Morris @IamSanjuSamson 
#RajasthanRoyals… https://t.co/xA8eMX9evR",FALSE,0,NA,12-04-2021 22:02,TRUE,NA,1.38173E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,"B+,HONOUREd ENGiNEER<U+0001F393><U+0001F3A9>,fROM Nit RAiPUR,NitiAN<U+0001F60E>,Lv WWE,CRiCkEt,bikES,tRAVELLiNG<U+0001F60D>,YOUNG<U+0001F61C>,WiLd<U+0001F47B>,fREE<U+0001F609><U+0001F604>,ANiMAL LOvER<U+2763><U+FE0F>snapchat nd instagram;a_4_annu07...!!",1150,71,1569,311,NA,ANUrAG AGrAWAL<U+2934><U+FE0F>,06-03-2017 10:08,FALSE,FALSE,Bihar,NA,8.38693E+17,1,FALSE,http://pbs.twimg.com/profile_images/1380689471348252673/vYh97IgZ_normal.jpg,,Male
59,aayush11kataria,"Arshdeep Singh and Chetan Sakariya are the heroes with the ball of a match involving Chris Morris, Mohammmed Shami,… https://t.co/Y3rEoi8s6q",FALSE,3,NA,12-04-2021 18:44,TRUE,NA,1.38168E+18,NA,Twitter Web App,0,FALSE,FALSE,NA,NA,"Indian.
 Sports enthusiast.
 Chelsea fan.
Cricket Lover 
Freelance Sportswriter
First year postgraduate Journo student at SIMC, Pune

https://t.co/BkwTCf2JvN",12619,193,20992,513,https://t.co/VsHbb6jnHn,AayushKataria,05-10-2016 20:41,FALSE,FALSE,Bihar,NA,7.83769E+17,1,FALSE,http://pbs.twimg.com/profile_images/1015980363649339392/37CBYtwX_normal.jpg,,Male
60,AazifAhzan,"R2F Withdrawal Update | Is it worth the wait?
Full Video_ https://t.co/lY6DSCbQYl

#aazifahzan #hbu… https://t.co/pS4dVBTrN2",FALSE,0,NA,12-04-2021 22:36,TRUE,NA,1.38174E+18,NA,TweetDeck,0,FALSE,FALSE,NA,NA,"If you love the idea of creating a passive income from home and building a brand online, then you’ll love what I share here. Stay tuned...",527,539,468,2326,https://t.co/aOQLWaenBC,Home Business University,09-10-2014 02:06,FALSE,FALSE,Bihar,NA,2848110788,0,FALSE,http://pbs.twimg.com/profile_images/1148896647163916294/1Iz8ykiV_normal.png,,Male
61,Ab_Harsh007,WHAT A KNOCK!! @IamSanjuSamson you won our hearts<U+2764><U+FE0F> great embassador of the Game! Pure entertainer! Kehte hai na zi… https://t.co/sqCWGrin1K,FALSE,1,NA,12-04-2021 20:09,TRUE,NA,1.3817E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,"YouTuber<U+0001F525>

THE AHarsh Gaming<U+0001F48C>

Content Creator<U+2764><U+FE0F>

Like Share and Subscribe <U+0001F447>",22,13,45,0,https://t.co/G0kFf2u1Dx,Abhishek Harsh,03-06-2017 19:21,FALSE,FALSE,Bihar,NA,8.71084E+17,0,FALSE,http://pbs.twimg.com/profile_images/1380976141519908865/ayB9tDeq_normal.jpg,,Male
62,abdul_salam_98,Good game by sanju samson but over confidence leads to failure. Even cris morris is a good hitter. I think he would… https://t.co/IWbqAftqPU,FALSE,0,NA,12-04-2021 18:45,TRUE,NA,1.38168E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,"mechanical engineer.
RT are not endorsements.",1460,18,483,207,NA,Abdul Salam<U+0001F1EE><U+0001F1F3>,03-11-2012 02:22,FALSE,FALSE,Bihar,NA,922255370,0,FALSE,http://pbs.twimg.com/profile_images/1253974472966561792/HlfjumCM_normal.jpg,,Male
63,AbdulWa80890577,"@ViCustomerCare @DisneyplusHSVIP Answer - 3 singles  

#FanOfTheMatch #RRvPBKS #IPL2021",FALSE,0,ViCustomerCare,12-04-2021 18:45,FALSE,1.38168E+18,1.38168E+18,1.28764E+18,Twitter for Android,0,FALSE,FALSE,NA,NA,,23,0,22,5,NA,Abdul Wahid,12-04-2021 03:18,FALSE,FALSE,Bihar,NA,1.38145E+18,0,FALSE,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,Male
64,abhi_nufc,"Want @Sdoull &amp; @mj_slats behind the mic...... for every finish like that.

Great comms! @deburchery 

#IPL2021",FALSE,3,NA,12-04-2021 18:45,FALSE,NA,1.38168E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,"Sw pro, #NUFC<U+0001F3F4><U+000E0067><U+000E0062><U+000E0065><U+000E006E><U+000E0067><U+000E007F>, #MI Cricket, Rider, Explorer. 
Love my life! <U+0001F942>",26252,589,19933,787,NA,Abhi Jeet,17-09-2009 16:22,FALSE,FALSE,Bihar,NA,75049951,10,FALSE,http://pbs.twimg.com/profile_images/1379066601337548801/yTFsGF5y_normal.jpg,,Male
65,abhi241299,"Arshdeep<U+0001F525>
#IPL2021
#RRvsPBKS",FALSE,0,NA,12-04-2021 18:41,FALSE,NA,1.38168E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,I am a student,85,10,737,9,https://t.co/tWqU2qSZed,Abhishek Gautam,04-07-2014 11:46,FALSE,FALSE,Bihar,NA,2603335304,0,FALSE,http://pbs.twimg.com/profile_images/1268878007684542465/8PG1pWLK_normal.jpg,,Male
66,AbhiBSarda,Thank you @IamSanjuSamson for putting up another incredible show. #IPL2021 #PBKSvsRR #HallaBol,FALSE,1,NA,12-04-2021 18:42,FALSE,NA,1.38168E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,Cricket and Me!!!,11211,82,3281,317,https://t.co/pHcqIecrTC,ABS,16-11-2013 06:07,FALSE,FALSE,Bihar,NA,2197197919,10,FALSE,http://pbs.twimg.com/profile_images/624471991580532736/14Q8zh8f_normal.jpg,,Male
67,abhicek_Mehta,"Marvelous but Heartbreaking <U+0001F494> I have no words <U+0001F60C> Feel so bad for Sanju , he tried so so hard and played one of the g… https://t.co/jmuocFoNLh",FALSE,2,NA,12-04-2021 18:59,TRUE,NA,1.38168E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,Living The Dream <U+0001F5A4>,113,60,820,73,https://t.co/tEx6mL0ktF,Abhicek,27-01-2017 06:32,FALSE,FALSE,Bihar,NA,8.24868E+17,0,FALSE,http://pbs.twimg.com/profile_images/1378284741560963076/3cRYUOzr_normal.jpg,,Male
68,AbhiCricket18,AB Devillers and Sanju Samson are the only batsman who have 3 IPL Hundreds as Non-Opener. #IPL2021,FALSE,36,NA,12-04-2021 18:54,FALSE,NA,1.38168E+18,NA,Twitter for Android,7,FALSE,FALSE,NA,NA,Tweets Cricket <U+0001F3CF>|| India <U+2764><U+FE0F><U+0001F1EE><U+0001F1F3> || @ImVkohli,3145,2287,2137,372,NA,Abhi.,25-04-2020 18:08,FALSE,FALSE,Bihar,NA,1.25411E+18,1,FALSE,http://pbs.twimg.com/profile_images/1378599618372460545/LBAQC5K4_normal.jpg,,Male
69,abhigyanyadav5,"Sanju <U+0001F4A5><U+0001F64C>
Feel For you Man Unbelievable hitting in under pressure 
Hard Luck For ROYALS today but 
PBKS Got the very… https://t.co/CB1FfvBZLs",FALSE,0,NA,12-04-2021 18:43,TRUE,NA,1.38168E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,"Cricket, Cricket & Cricket <U+0001F3CF>
Love Every Sports <U+0001F60D>
#Athelete <U+0001F3C3><U+0001F3FC><U+200D><U+2642><U+FE0F> 
#cricketer  <U+0001F3CF>
#legspinner  <U+2764>
#Commercian <U+0001F4DD>
#AUSSIESFan <U+0001F49B>",312,25,20484,416,NA,@bhigyan,19-04-2016 09:59,FALSE,FALSE,Bihar,NA,7.22364E+17,0,FALSE,http://pbs.twimg.com/profile_images/1306488568638967809/xIO-1gCZ_normal.jpg,,Male
70,abhiitsnow,"@irbishi @bhogleharsha @Sdoull 

My top four overseas player for All time IPL-

@henrygayle 
@KieronPollard55… https://t.co/B0B9YU8E3Z",FALSE,0,irbishi,12-04-2021 19:09,TRUE,NA,1.38169E+18,166173667,Twitter for Android,0,FALSE,FALSE,NA,NA,"Engineer|
Marketing|
Politics|
fitness|
Entrepreneurship",2566,482,14286,360,NA,Abhishek Shukla,24-03-2014 13:09,FALSE,FALSE,Assam,NA,2408997001,0,FALSE,http://pbs.twimg.com/profile_images/1375738921338896388/QLv096AP_normal.jpg,,Male
71,abhilaksh_arora,"Punjab Kings<U+0001F4AB> registered their first win against Rajasthan Royals <U+0001F60E> in IPL 2021
What a classy innings by Kamal Laja… https://t.co/f7brrsoTcA",FALSE,0,NA,12-04-2021 18:44,TRUE,NA,1.38168E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,"Keep calm and jst chill!!<U+0001F4AF><U+0001F525>
Professional Overthinker<U+0001F4A4>",32,8,37,108,https://t.co/69p31VNlQW,Abhilaksh Arora,21-06-2020 02:44,FALSE,FALSE,Assam,NA,1.27453E+18,0,FALSE,http://pbs.twimg.com/profile_images/1372619475195883521/xEr-o960_normal.jpg,,Male
72,abhilaksh_arora,Take a bow<U+0001F393> @IamSanjuSamson <U+0001F60E><U+0001F4AF> top class century<U+0001F4AF> knock with the strike rate of almost 200...and almost took the vi… https://t.co/ak9mkLLfkr,FALSE,0,NA,12-04-2021 19:01,TRUE,NA,1.38168E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,"Keep calm and jst chill!!<U+0001F4AF><U+0001F525>
Professional Overthinker<U+0001F4A4>",32,8,37,108,https://t.co/69p31VNlQW,Abhilaksh Arora,21-06-2020 02:44,FALSE,FALSE,Assam,NA,1.27453E+18,0,FALSE,http://pbs.twimg.com/profile_images/1372619475195883521/xEr-o960_normal.jpg,,Male
73,abhilashvaidhya,"When other teams are strongly competing with each other, may be #csk is competing with their past versions . #KXIPvsRR #IPL2021",FALSE,0,NA,12-04-2021 18:43,FALSE,NA,1.38168E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,,83,17,84,90,NA,Abhilash Vaidhya,15-11-2009 10:06,FALSE,FALSE,Assam,NA,90135849,0,FALSE,http://pbs.twimg.com/profile_images/1148960341805547520/nzBeMQOX_normal.jpg,,Male
